celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,followers,followers_log,week1_total,week2_total,week3_total,week4_total,week5_total,week6_total,week7_total,week8_total,week9_total,week10_total,week11_total,elimination_week,fan_vote_pct_uniform,fan_vote_scaled_uniform,fan_vote_pct_judge_proportional,fan_vote_scaled_judge_proportional,fan_vote_pct_instagram,fan_vote_scaled_instagram,IG_followers_normalized
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,7.0,6.0,7.0,,7.0,6.0,6.0,,8.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1500000.0,14.220976332738882,20.0,19.0,22.0,32.0,28.0,24.0,26.0,0.0,0.0,0.0,0.0,7.0,0.12333164289478538,1233316.4289478539,0.11865872153476398,1186587.2153476398,0.12139722971160331,1213972.297116033,0.12139729247073847
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,7.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,,8.0,8.5,9.0,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,2500000.0,14.731801689838349,20.0,21.0,23.0,27.0,35.0,25.0,25.5,30.0,0.0,0.0,0.0,8.0,0.15022090240667657,1502209.0240667658,0.1452899180226211,1452899.180226211,0.14623648626383223,1462364.8626383224,0.16671407722636328
Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53,22,Eliminated Week 6,9,5.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,55000.0,10.915106645867503,15.0,20.0,20.0,24.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.11111096670486283,1111109.6670486282,0.09251100839240158,925110.0839240158,0.08523484536478859,852348.4536478859,0.08523484642442944
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,8.0,6.0,7.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.5,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,2100000.0,14.557448378884015,21.0,20.0,20.0,32.0,29.0,24.0,26.0,0.0,0.0,0.0,0.0,7.0,0.12500012420621417,1250001.2420621417,0.12149546719184923,1214954.6719184923,0.12426959700850926,1242695.9700850926,0.12426958438926679
Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,22,Eliminated Week 9,5,8.0,6.0,7.0,,6.0,6.0,7.0,,7.0,6.0,7.0,,9.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,9.0,9.0,9.0,,8.5,8.5,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,0.0,0.0,0.0,,,,,,16000000.0,16.588099342704055,21.0,19.0,20.0,35.0,26.0,27.0,26.0,27.0,27.5,0.0,0.0,9.0,0.1999997973019093,1999997.973019093,0.19163725819416175,1916372.5819416174,0.20547120642647224,2054712.0642647224,0.22527810870620074
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,10.0,9.0,,9.0,9.0,9.5,,10.0,9.0,9.0,,10.0,9.5,10.0,,10.0,9.6666,10.0,,,,,,3100000.0,14.946912992035967,21.0,24.0,23.0,36.0,31.0,28.0,27.5,28.0,29.5,29.666600000000003,0.0,,0.20000001112627003,2000000.1112627003,0.20557493607819888,2055749.3607819888,0.2029896428502293,2029896.428502293,0.2029896385521108
Geraldo Rivera,Edyta Sliwinska,Journalist,New York,United States,72,22,Eliminated Week 2,12,5.0,4.0,4.0,,5.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,2100.0,7.650168700845001,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08333325209999658,833332.5209999657,0.05508474435742297,550847.4435742297,0.04738184136261197,473818.41362611967,0.047381854020812145
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,8.0,7.0,8.0,,7.0,6.0,7.0,,8.0,8.0,9.0,,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,,9.5,9.0,9.5,,10.0,9.0,10.0,,9.5,9.5,9.5,,9.6666,9.6666,9.6666,,,,,,1600000.0,14.285514812209815,23.0,20.0,25.0,34.0,37.0,25.0,28.0,29.0,28.5,28.9998,0.0,,0.20000003418538606,2000000.3418538605,0.19860634183742035,1986063.4183742034,0.19950257017498216,1995025.7017498217,0.19400738398667178
Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,22,3rd Place,3,8.0,7.0,8.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,9.0,9.5,9.5,,9.3333,9.6666,9.3333,,,,,,1200000.0,13.997832948091215,23.0,21.0,21.0,36.0,32.0,24.0,27.5,30.0,28.0,28.333199999999998,0.0,,0.2000001493676445,2000001.4936764447,0.19512221390990409,1951222.1390990408,0.20298688700817893,2029868.8700817893,0.1901004610222746
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,8.0,7.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,8.0,7.0,7.0,8.0,10.0,9.0,10.0,,9.0,9.0,9.5,,8.0,8.0,9.0,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,1000000.0,13.815511557963774,23.0,24.0,24.0,35.0,30.0,29.0,27.5,25.0,30.0,0.0,0.0,9.0,0.20000000801878962,2000000.0801878963,0.2090592499803149,2090592.499803149,0.18904969354013731,1890496.935401373,0.18762440773274203
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,7.0,7.0,7.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,267000.0,12.495007682693725,21.0,20.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.09323040061456585,932304.0061456584,0.07473508622790197,747350.8622790197,0.07650828919035448,765082.8919035448,0.08889813738661431
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2000000.0,14.508658238524095,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.073582109058579,735821.09058579,0.061999875078024166,619998.7507802417,0.0682550884564838,682550.884564838,0.08360113733644878
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,6.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,7.0,8.0,8.0,8.5,8.0,8.0,8.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,152000.0,11.931642378754141,22.0,26.0,28.0,24.0,24.0,31.0,33.0,0.0,0.0,0.0,0.0,7.0,0.12268493301717964,1226849.3301717965,0.11565244531444378,1156524.4531444379,0.10721154067676424,1072115.4067676424,0.11458543104278805
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,9.0,9.0,,8.0,9.0,9.0,8.0,7.5,8.0,8.5,8.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,53000.0,10.87806606028079,27.0,27.0,28.0,21.0,27.0,34.0,32.0,23.0,36.0,0.0,0.0,9.0,0.16616525917542235,1661652.5917542235,0.15808894995567782,1580889.4995567782,0.13876554908461147,1387655.4908461147,0.13876555600688098
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,8.0,8.0,7.0,8.5,8.0,8.0,8.5,8.0,9.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,990000.0,13.805461232211272,24.0,24.0,25.0,22.0,24.0,30.0,33.0,26.0,0.0,0.0,0.0,8.0,0.13389845606187778,1338984.5606187778,0.1121029177893598,1121029.1778935979,0.12590005294889173,1259000.5294889172,0.14973848396985742
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,9.0,9.5,9.0,9.0,9.5,10.0,10.0,10.0,,9.0,9.0,10.0,9.0,9.0,9.5,9.5,,9.3333,9.6666,9.6666,9.6666,515000.0,13.151924121391561,26.0,28.0,32.0,23.0,24.0,37.0,37.0,30.0,37.0,28.0,38.3331,,0.2500000115938736,2500000.1159387357,0.25191616301608183,2519161.6301608183,0.24473770086925675,2447377.0086925677,0.2447373579344311
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,8.0,9.0,8.0,,9.0,9.0,9.0,10.0,8.0,8.5,9.0,9.0,11.0,11.0,11.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.6666,10.0,9.6666,10.0,1400000.0,14.151983508870947,31.0,32.0,31.0,30.0,25.0,37.0,34.5,33.0,40.0,30.0,39.333200000000005,,0.2500000069804764,2500000.0698047644,0.2584885860342087,2584885.860342087,0.2633469654602477,2633469.6546024773,0.26334694615971155
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,23600000.0,16.97675731236872,24.0,24.0,25.0,24.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,0.11111110117498682,1111111.0117498683,0.09180324536302646,918032.4536302646,0.1186784368068038,1186784.368068038,0.14018149932675072
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,31000.0,10.34177474101152,20.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08283294881841693,828329.4881841694,0.07026881250338977,702688.1250338977,0.06502724634735833,650272.4634735833,0.06502726188778726
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,10.0,,10.0,9.0,10.0,,10.0,9.0,9.0,10.0,9.5,9.0,9.0,9.5,11.6666,11.6666,11.6666,,9.0,9.0,9.0,9.0,9.5,10.0,10.0,,9.6666,9.6666,9.6666,10.0,144000.0,11.87757552297847,31.0,29.0,29.0,28.0,29.0,38.0,37.0,34.9998,36.0,29.5,38.9998,,0.2500000080934734,2500000.080934734,0.2562975592896173,2562975.592896173,0.23495774704785463,2349577.4704785463,0.22102366355903608
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,7.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1600000.0,14.285514812209815,26.0,30.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.09090894924408859,909089.4924408859,0.0689655140019075,689655.1400190749,0.08986143072086529,898614.307208653,0.09607211273346263
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,7.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,8.0,7.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,600000.0,13.304686600863562,25.0,26.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.09090910564254778,909091.0564254778,0.08812260569956777,881226.0569956778,0.0894759085945157,894759.085945157,0.0894759039351574
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,10.0,8.0,8.5,9.0,9.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,9.5,9.5,10.0,,8.5,9.0,9.0,9.0,2100000.0,14.557448378884015,27.0,29.0,26.0,23.0,26.0,40.0,34.5,30.0,40.0,29.0,35.5,11.0,0.2499999733321762,2499999.7333217617,0.23329769166009218,2332976.9166009217,0.25695758662264095,2569575.8662264096,0.27089203234682124
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,7.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,,9.0,9.0,9.0,,7.0,8.0,8.0,7.0,8.5,8.5,9.0,8.5,8.0,8.0,8.0,,10.0,10.0,9.0,9.0,10.0,10.0,10.0,,0.0,0.0,0.0,0.0,960000.0,13.774689605110144,25.0,31.0,30.0,25.0,27.0,30.0,34.5,24.0,38.0,30.0,0.0,10.0,0.1925071555117832,1925071.555117832,0.1904593697186419,1904593.697186419,0.18523200806338647,1852320.0806338647,0.20402830381605946
Charo,Keo Motsepe,Actor/Actress,,Spain,66,24,Eliminated Week 3,11,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,761000.0,13.542389950903406,21.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0902423803157022,902423.803157022,0.07552375863487884,755237.5863487883,0.0840413826460087,840413.826460087,0.09075916176121601
Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,24,Eliminated Week 4,10,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,720000.0,13.487007879880162,20.0,22.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.09999996999347589,999999.699934759,0.08588948999588762,858894.8999588762,0.09592690055198391,959269.0055198391,0.09941040397214383
Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,24,Eliminated Week 6,8,7.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.5,9.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,980000.0,13.795308871054397,28.0,30.0,33.0,35.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,6.0,0.10752137370434842,1075213.737043484,0.10333921334207624,1033392.1334207624,0.099313976005949,993139.76005949,0.12843364671036336
Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,24,Eliminated Week 7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,8.0,8.5,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,40000.0,10.596659732783579,28.0,28.0,33.0,33.0,36.0,33.5,36.0,0.0,0.0,0.0,0.0,7.0,0.1303326617267887,1303326.617267887,0.11791040413190866,1179104.0413190867,0.10863344574723782,1086334.4574723782,0.11319204816593553
Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,24,Eliminated Week 8,5,6.0,5.0,5.0,6.0,8.0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.5,7.5,7.5,7.5,7.5,8.5,7.5,7.5,7.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,119000.0,11.686887175419702,22.0,28.0,24.0,32.0,30.0,31.5,31.0,29.0,0.0,0.0,0.0,8.0,0.19999999724964979,1999999.972496498,0.16618910425811054,1661891.0425811054,0.16969980352030814,1696998.0352030813,0.1696998165006791
Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,24,Eliminated Week 9,4,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,8.5,8.5,8.5,9.0,10.5,9.5,9.5,9.5,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,12000000.0,16.300417291085605,32.0,29.0,32.0,36.0,38.0,34.5,39.0,36.0,40.0,0.0,0.0,9.0,0.2329982903181803,2329982.903181803,0.23052293635798082,2305229.3635798083,0.22665410233849267,2266541.023384927,0.2850664516424322
David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,24,2nd Place,2,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.5,8.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,8.5,8.0,9.0,8.5,9.0,8.5,9.0,9.0,9.3333,9.0,,,,,401500.0,12.902965303025876,28.0,27.0,31.0,31.0,29.0,31.0,32.0,32.5,35.0,36.3333,0.0,,0.26700159378936883,2670015.937893688,0.2645262460420663,2645262.460420663,0.2606574055330589,2606574.055330589,0.22565082040019596
Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,24,1st Place,1,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,7.0,8.0,9.0,8.0,8.5,9.5,8.5,8.5,9.5,9.5,10.5,9.5,9.5,9.0,9.5,9.5,9.5,9.0,10.0,10.0,10.0,9.6666,10.0,10.0,,,,,208000.0,12.245298166364206,31.0,32.0,28.0,39.0,32.0,35.0,39.0,37.5,38.5,39.6666,0.0,,0.25000002513365716,2500000.2513365718,0.2541254853161872,2541254.8531618724,0.23755509978818168,2375550.9978818167,0.2141493457040537
Chris Kattan,Witney Carson,Comedian,California,United States,46,24,Eliminated Week 2,12,5.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,280000.0,12.54254845357358,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08283290625756569,828329.0625756569,0.0665726701083121,665726.701083121,0.0775404310082913,775404.310082913,0.07754044387375487
Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,24,Eliminated Week 5,9,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2600000.0,14.77102238760702,24.0,28.0,26.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.10496198191015771,1049619.8191015772,0.09363152821203913,936315.2821203913,0.10036123293482237,1003612.3293482236,0.12089263906468568
Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,24,3rd Place,3,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,9.0,10.0,9.0,10.0,10.0,9.0,9.5,8.0,9.5,10.5,10.5,10.5,10.5,10.0,9.5,10.0,10.0,9.5,9.5,9.5,9.5,10.0,9.6666,9.6666,10.0,,,,,6800000.0,15.732433317205148,27.0,32.0,34.0,32.0,39.0,36.0,42.0,39.5,38.0,39.333200000000005,0.0,,0.25000009075879354,2500000.907587935,0.25082533228376414,2508253.3228376415,0.2751333923402662,2751333.923402662,0.27513338225331807
Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,24,Eliminated Week 7,6,6.0,6.0,6.0,6.0,7.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0,7.5,8.0,7.5,7.5,8.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1400000.0,14.151983508870947,24.0,25.0,26.0,30.0,34.0,30.5,34.0,0.0,0.0,0.0,0.0,7.0,0.14285738143303084,1428573.8143303085,0.13438736089249953,1343873.6089249954,0.15116952408385084,1511695.2408385084,0.15116952316811377
Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21,25,Eliminated Week 5,10,6.0,6.0,6.0,,8.0,7.5,7.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,17600000.0,16.68340951682656,18.0,22.5,19.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.09566857151030056,956685.7151030056,0.08379115407901502,837911.5407901503,0.09641240426837254,964124.0426837254,0.11489355708571146
Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,25,3rd Place,3,7.0,6.0,6.0,,8.0,7.5,8.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,9.0,8.5,9.0,,8.5,8.0,9.0,,9.7777,9.3333,9.7777,10.0,,,,,1600000.0,14.285514812209815,19.0,24.0,21.0,24.0,29.0,31.0,30.0,26.5,25.5,38.8887,0.0,,0.25000000294337876,2500000.029433788,0.24866695147000942,2486669.5147000942,0.24051560108545145,2405156.0108545143,0.23975804962603037
Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,25,1st Place,1,8.0,7.0,7.0,,8.0,8.0,8.0,,9.0,7.0,9.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,10.0,9.0,9.0,9.0,,10.0,10.0,10.0,,9.5,9.5,10.0,,10.0,10.0,10.0,10.0,,,,,4000000.0,15.201805169084134,22.0,24.0,25.0,29.0,30.0,39.0,27.0,30.0,29.0,40.0,0.0,,0.2500000010555881,2500000.010555881,0.25577295841811465,2557729.5841811467,0.2551364472598015,2551364.472598015,0.25513642357637334
Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43,25,Eliminated Week 4,11,6.0,6.0,6.0,,6.5,6.0,6.5,,7.0,7.0,7.0,,7.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,250000.0,12.429220196836383,18.0,19.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.08856401743435259,885640.1743435259,0.08068080990454077,806808.0990454077,0.07884720869197329,788472.0869197329,0.07884722480014064
Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,25,Eliminated Week 7,8,7.0,7.0,6.0,,6.5,6.5,6.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,10400000.0,16.15731646026544,20.0,19.5,21.0,24.0,27.0,36.0,24.0,0.0,0.0,0.0,0.0,7.0,0.12499956333676907,1249995.6333676907,0.11162790008145643,1116279.0008145643,0.12685173998556876,1268517.3998556875,0.14085530946097574
